ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP881227-0185,SYSTEM.TXT,0.47664,0.28333,0.3554,1
ROUGE-1,FT922-8860,SYSTEM.TXT,0.56,0.52336,0.54106,1
ROUGE-1,AP880913-0129,SYSTEM.TXT,0.60748,0.35519,0.44828,1
ROUGE-1,FT931-11394,SYSTEM.TXT,0.40196,0.31298,0.35193,1
ROUGE-1,LA121189-0017,SYSTEM.TXT,0.45536,0.27128,0.34,1
ROUGE-1,FT941-1750,SYSTEM.TXT,0.41346,0.34127,0.37391,1
ROUGE-1,LA012590-0174,SYSTEM.TXT,0.63,0.42282,0.50602,1
ROUGE-1,AP891017-0204,SYSTEM.TXT,0.53271,0.53774,0.53521,1
ROUGE-1,LA103089-0043,SYSTEM.TXT,0.39252,0.33333,0.36052,1
ROUGE-1,AP890227-0016,SYSTEM.TXT,0.5,0.42742,0.46087,1
ROUGE-1,SJMN91-06255434,SYSTEM.TXT,0.54839,0.35664,0.4322,1
ROUGE-1,WSJ910709-0115,SYSTEM.TXT,0.43519,0.28313,0.34307,1
ROUGE-1,FT943-12341,SYSTEM.TXT,0.30252,0.21557,0.25175,1
ROUGE-1,AP900313-0191,SYSTEM.TXT,0.41441,0.28571,0.33824,1
ROUGE-1,LA093089-0076,SYSTEM.TXT,0.39091,0.29452,0.33594,1
ROUGE-1,AP881216-0017,SYSTEM.TXT,0.47059,0.44444,0.45714,1
ROUGE-1,AP880903-0092,SYSTEM.TXT,0.4,0.32812,0.36052,1
ROUGE-1,AP880419-0131,SYSTEM.TXT,0.44554,0.40179,0.42254,1
ROUGE-1,WSJ910107-0139,SYSTEM.TXT,0.44118,0.24457,0.31469,1
ROUGE-1,AP900928-0054,SYSTEM.TXT,0.55556,0.47826,0.51402,1
ROUGE-1,SJMN91-06195131,SYSTEM.TXT,0.38095,0.28986,0.32922,1
ROUGE-1,FBIS4-67721,SYSTEM.TXT,0.46392,0.42453,0.44335,1
ROUGE-1,FT933-6011,SYSTEM.TXT,0.2451,0.21552,0.22936,1
ROUGE-1,FT933-8941,SYSTEM.TXT,0.57143,0.34286,0.42857,1
ROUGE-1,WSJ911030-0008,SYSTEM.TXT,0.30476,0.18713,0.23188,1
ROUGE-1,AP891006-0029,SYSTEM.TXT,0.47917,0.42593,0.45098,1
ROUGE-1,AP901010-0036,SYSTEM.TXT,0.54455,0.58511,0.5641,1
ROUGE-1,AP890708-0135,SYSTEM.TXT,0.40187,0.34127,0.3691,1
ROUGE-1,LA032789-0038,SYSTEM.TXT,0.48598,0.35135,0.40784,1
ROUGE-1,LA101289-0194,SYSTEM.TXT,0.5,0.22072,0.30625,1
ROUGE-1,LA010890-0031,SYSTEM.TXT,0.46078,0.24607,0.32082,1
ROUGE-1,AP890802-0064,SYSTEM.TXT,0.5566,0.35758,0.43542,1
ROUGE-1,LA101090-0017,SYSTEM.TXT,0.37255,0.24516,0.29572,1
ROUGE-1,FT943-4951,SYSTEM.TXT,0.51818,0.32022,0.39583,1
ROUGE-1,AP900829-0120,SYSTEM.TXT,0.56731,0.43382,0.49167,1
ROUGE-1,AP900721-0110,SYSTEM.TXT,0.37037,0.30303,0.33333,1
ROUGE-1,AP890403-0123,SYSTEM.TXT,0.57944,0.68889,0.62944,1
ROUGE-1,FT933-5709,SYSTEM.TXT,0.42718,0.33333,0.37447,1
ROUGE-1,LA032589-0044,SYSTEM.TXT,0.61261,0.46575,0.52918,1
ROUGE-1,AP901013-0046,SYSTEM.TXT,0.39423,0.35965,0.37615,1
ROUGE-1,WSJ900418-0193,SYSTEM.TXT,0.52381,0.38462,0.44355,1
ROUGE-1,AP900416-0188,SYSTEM.TXT,0.54,0.41538,0.46957,1
ROUGE-1,FBIS4-27602,SYSTEM.TXT,0.56863,0.39189,0.464,1
ROUGE-1,AP881009-0072,SYSTEM.TXT,0.51579,0.42241,0.46445,1
ROUGE-1,LA011889-0067,SYSTEM.TXT,0.56436,0.36774,0.44531,1
ROUGE-1,FT934-12800,SYSTEM.TXT,0.31068,0.21053,0.25098,1
ROUGE-1,AP890801-0025,SYSTEM.TXT,0.58416,0.45038,0.50862,1
ROUGE-1,AP900601-0040,SYSTEM.TXT,0.70909,0.57353,0.63415,1
ROUGE-1,AP890302-0063,SYSTEM.TXT,0.46809,0.352,0.40183,1
ROUGE-1,FBIS3-51875,SYSTEM.TXT,0,0,0,1
ROUGE-1,WSJ870501-0141,SYSTEM.TXT,0.52083,0.30488,0.38462,1
ROUGE-1,LA021090-0005,SYSTEM.TXT,0.53774,0.34337,0.41912,1
ROUGE-1,AP890502-0205,SYSTEM.TXT,0.41026,0.4,0.40506,1
ROUGE-1,AP900607-0039,SYSTEM.TXT,0.5,0.35862,0.41767,1
ROUGE-1,FT923-5835,SYSTEM.TXT,0.45536,0.55435,0.5,1
ROUGE-1,AP890228-0019,SYSTEM.TXT,0.54082,0.47321,0.50476,1
ROUGE-1,LA030789-0047,SYSTEM.TXT,0.49074,0.44538,0.46696,1
ROUGE-1,LA042790-0205,SYSTEM.TXT,0.48387,0.17176,0.25352,1
ROUGE-1,AP901130-0060,SYSTEM.TXT,0.63366,0.44755,0.52459,1
ROUGE-1,LA052289-0050,SYSTEM.TXT,0.43137,0.34109,0.38095,1
ROUGE-1,FT923-6038,SYSTEM.TXT,0.65385,0.40476,0.5,1
ROUGE-1,AP900629-0260,SYSTEM.TXT,0.3271,0.27559,0.29915,1
ROUGE-1,LA120389-0130,SYSTEM.TXT,0.33019,0.38043,0.35354,1
