ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP880629-0159,SYSTEM.TXT,0.55102,0.51923,0.53465,1
ROUGE-1,FT931-3883,SYSTEM.TXT,0.38298,0.36364,0.37306,1
ROUGE-1,WSJ871216-0037,SYSTEM.TXT,0.44898,0.44,0.44444,1
ROUGE-1,SJMN91-06136305,SYSTEM.TXT,0.28283,0.28283,0.28283,1
ROUGE-1,LA073089-0118,SYSTEM.TXT,0.26531,0.26263,0.26396,1
ROUGE-1,AP880318-0051,SYSTEM.TXT,0.55,0.54455,0.54726,1
ROUGE-1,AP890314-0237,SYSTEM.TXT,0.20792,0.21,0.20896,1
ROUGE-1,SJMN91-06182091,SYSTEM.TXT,0.43519,0.47475,0.45411,1
ROUGE-1,AP890714-0129,SYSTEM.TXT,0.58163,0.56436,0.57286,1
ROUGE-1,AP880330-0119,SYSTEM.TXT,0.45794,0.50515,0.48039,1
ROUGE-1,LA080189-0042,SYSTEM.TXT,0.39,0.39,0.39,1
ROUGE-1,LA101690-0040,SYSTEM.TXT,0.28283,0.27451,0.27861,1
ROUGE-1,SJMN91-06161012,SYSTEM.TXT,0.34951,0.36,0.35468,1
ROUGE-1,FT941-1547,SYSTEM.TXT,0.48421,0.46465,0.47423,1
ROUGE-1,AP890322-0010,SYSTEM.TXT,0.24752,0.24752,0.24752,1
ROUGE-1,WSJ911031-0012,SYSTEM.TXT,0.31579,0.36,0.33645,1
ROUGE-1,SJMN91-06290146,SYSTEM.TXT,0.47191,0.42,0.44444,1
ROUGE-1,SJMN91-06142126,SYSTEM.TXT,0.33981,0.34653,0.34314,1
ROUGE-1,FBIS3-23360,SYSTEM.TXT,0.35922,0.37,0.36453,1
ROUGE-1,WSJ920103-0037,SYSTEM.TXT,0.2963,0.32,0.30769,1
ROUGE-1,AP890719-0225,SYSTEM.TXT,0.41284,0.45,0.43062,1
ROUGE-1,WSJ870818-0002,SYSTEM.TXT,0.4,0.38095,0.39024,1
,,,,119.58756,,
,,,,0.3946784158,,
